-3.5738,4.4232
-1.7313,4.569
-2.4513,5.1152
-1.6429,4.4211
-1.2359,4.5677
-2.6856,4.8869
-2.5165,4.9572
-3.0507,5.1944
-3.0604,4.4912
-2.7441,4.6203
-2.4795,4.9525
-2.5772,4.8121
-2.705,4.958
-4.2531,5.126
-4.2378,5.1171
-5.6171,3.8461
-5.8512,3.5018
-5.1314,3.3365
-4.6414,3.2338
-5.7886,3.3057
-5.6127,3.3761
-5.8886,3.3731
-6.4586,3.5235
-5.5619,3.7529
-5.4773,3.8058
-5.5866,3.1545
-5.2717,3.3948
-5.2901,3.4787
-5.3101,3.6501
-5.9265,4.3748
-5.6961,3.9817
-4.8502,3.7331
-4.3152,3.4049
-4.9904,3.3856
-6.0295,3.1217
-5.3439,3.2385
-4.4611,3.5252
-4.6303,5.5228
-3.2598,5.5524
-2.8074,4.7942
-2.207,4.8103
-0.55372,4.9785
-0.10905,4.9041
-1.7862,5.0651
-2.4357,5.5507
-1.332,5.1283
-1.1987,5.4578
-3.0268,4.368
-3.278,4.5675
-1.1554,5.0706
-1.2837,4.5633
-3.4218,4.6927
-1.777,4.7107
-1.8251,5.2609
-2.1125,5.124
-2.2936,4.1142
-2.3035,4.2734
-2.3058,4.6787
-2.7874,4.5077
-3.287,4.6525
-2.835,4.579
-6.4328,4.1677
-6.9228,4.466
-6.8647,3.901
-6.4037,3.4398
-5.7353,3.5774
-5.4378,3.3735
-5.8079,3.6209
-5.8858,4.0878
-4.8081,3.9693
-6.8401,3.9744
-5.8477,4.2372
-4.9962,3.2434
-5.5369,2.8831
-5.9232,3.4577
-5.8556,2.7875
-5.9609,3.1355
-6.1367,4.0156
-5.0466,3.8818
-5.9589,3.9986
-6.6078,3.0968
-5.6257,2.7533
-5.3668,3.5121
-5.8894,2.9198
-5.0273,2.7164
-4.726,3.2625
-5.6992,3.5895
2.0573,3.2324
0.86215,4.7059
1.9743,3.1361
1.5024,2.836
2.3655,3.7784
2.8477,3.8648
1.4304,3.276
1.4278,2.7617
4.777,2.0124
2.702,3.2737
1.8371,2.1214
1.398,2.0508
1.3021,3.5632
1.4738,3.2985
0.45733,3.4652
0.042515,3.8116
-0.68024,4.5491
0.75565,4.2139
-0.33478,3.5429
-0.24057,3.2284
2.6916,3.024
2.5062,3.2359
-0.18609,3.6864
1.7772,3.3702
-3.8246,3.5544
-4.0534,3.7846
-3.5323,2.6369
-3.7959,2.3877
-3.5609,3.7666
-2.8062,3.3115
-3.4993,3.4691
-4.1175,3.8067
-4.2317,3.757
-4.3357,3.544
-4.1091,3.8032
-2.5476,3.1064
-2.8664,2.6453
-3.5305,3.5129
-2.2022,2.15
-2.772,2.0271
-4.672,3.693
-3.1722,3.6592
-3.1395,3.2803
-1.6438,2.5563
-2.9717,2.5176
-2.2539,1.7587
-1.6665,1.377
-3.7941,2.9287
-4.6934,3.5001
-6.7448,3.6476
-6.3407,3.3501
-7.108,3.2553
-3.7642,2.5936
-3.4543,2.4501
-4.6267,2.3198
-4.1611,2.3257
-5.1864,2.8559
-5.8757,3.3023
-5.8864,3.0922
-6.4227,3.419
-7.1985,3.4957
-5.9476,2.8478
-5.3934,2.2795
-5.0933,2.471
-3.0583,2.2737
-2.2192,2.1553
-2.9959,2.7392
-3.4231,2.4721
-3.5764,3.0771
-2.6429,2.3689
-1.916,2.0405
-1.3011,1.9934
-1.764,1.8534
-2.0112,2.3061
-8.5415,1.7571
-8.809,2.3329
-8.4949,2.4586
-8.7055,2.4379
-8.9742,2.334
-8.5831,2.2404
-8.663,1.9413
-8.811,2.3618
-9.0049,2.7156
-9.3093,2.5814
-7.2802,1.7977
-8.2263,2.7071
-8.2515,2.2873
-8.4566,2.0828
-8.419,2.1017
-8.341,1.9241
-8.2113,2.2465
-7.8847,2.5063
-7.1903,1.9121
-7.7647,2.2383
-7.7715,1.6536
-7.8207,1.6748
-8.2839,1.5841
-8.0534,1.6845
-8.2877,2.4721
-8.8071,2.4479
-4.0258,4.9401
-4.4589,4.6489
-4.2301,4.1289
-4.0479,4.1183
-3.2662,4.2173
-1.7008,4.01
-3.0596,4.0569
-2.8907,4.2008
-4.0775,4.369
-4.1644,4.0724
-2.3449,3.487
-2.1342,3.6846
-3.3652,3.7354
-2.5245,3.7567
-3.7421,4.6166
-3.9541,4.512
-4.0492,3.8462
-2.0533,3.444
-1.3196,3.348
-1.8645,3.5831
-2.6975,3.9125
-3.2889,3.9812
-6.9057,2.807
-7.61,2.9607
-7.9626,2.424
-7.7174,2.5406
-7.9131,3.2121
-8.2312,2.2963
-7.5967,2.4635
-7.8562,3.3083
-8.3524,3.2316
-6.5011,3.0028
-6.4973,3.0505
-6.9384,1.7257
-7.4101,2.0224
-8.1524,2.8291
-8.4185,2.51
-7.6847,2.8997
-7.6163,3.1008
-6.2813,2.8031
-6.0295,3.0563
-7.1203,2.8048
-7.4375,2.7403
-8.0563,2.7037
-8.2429,2.5478
-7.8355,3.1368
-8.2083,2.969
-2.6656,2.73
-3.1257,2.7049
-1.7731,2.4298
-1.6126,2.5031
-2.1465,2.4157
-1.9892,2.2284
-3.0599,2.6848
1.3997,2.465
3.4171,1.5886
1.3292,0.923
-0.48323,2.3473
0.78578,2.2172
-0.33218,2.1396
-0.50127,2.0459
-0.81812,2.2861
-1.6336,2.8587
1.622,2.7178
1.6885,2.2853
-1.4099,1.9861
-2.0415,2.1577
-5.4399,0.51223
-5.5309,0.95531
-5.3837,0.8202
-5.0462,1.451
-4.3704,0.8368
-4.3786,0.50295
-5.6411,1.3804
-4.4854,0.49668
-4.605,0.76699
-5.0865,0.96976
-4.8029,1.077
-4.7398,0.39787
-4.442,0.15768
-4.3904,1.0524
-4.3195,0.57088
-4.1139,0.81687
-4.0694,0.69684
-3.3881,1.2141
-3.0283,1.0226
-3.7158,0.34903
-4.3049,0.81984
0.11501,2.5661
1.8328,1.3633
1.856,0.87648
1.2971,1.3935
1.1386,1.3091
0.12509,2.3459
-1.6094,1.5185
-2.1142,2.0985
-0.72275,1.7473
-0.4774,1.6716
-0.9346,1.5714
-0.81571,2.2173
-0.68375,2.2906
0.097572,1.8445
-0.097783,1.7231
0.76083,1.6496
0.12748,1.4979
-2.2146,2.4346
-5.5556,-0.46642
-4.9523,-0.076476
-3.8358,0.36807
-3.8614,-0.012267
-4.6091,-0.62491
-5.376,-0.59578
-5.3669,0.20052
-5.3998,0.34222
-3.2756,-1.4018
-2.6195,-1.5758
-3.2641,-1.0314
-4.009,-0.81995
-3.0572,-0.76784
-2.3275,-0.46691
-4.2224,-0.52564
-4.6934,-0.94582
-4.955,-0.96966
-4.2966,-0.33003
-3.9962,-0.44642
-4.9058,-0.20885
-5.7002,3.9812
-6.18,3.7177
-5.5993,3.6514
-5.5165,3.7178
-5.1322,4.453
-4.4424,4.5605
-5.3911,4.3181
-4.6016,4.4324
-4.9884,4.1756
-4.3101,3.7536
-4.4505,3.8405
-4.9168,4.4162
-4.9332,4.0463
-6.3269,3.9854
-5.6594,4.5335
-6.3297,4.5897
-6.0588,3.474
-5.6132,3.3321
-5.1339,3.9819
-4.6826,4.1403
-5.3512,4.116
-4.7574,3.0941
-9.0616,1.96
-9.4483,2.4621
-9.3902,2.2925
-8.8603,2.2077
-8.0751,2.8877
-8.5087,2.257
-8.6633,2.0791
-8.481,2.907
-8.9859,2.5652
-9.1327,2.7798
-9.2826,2.2983
-9.6499,1.8568
-9.834,2.3202
-9.4591,2.1323
-9.0992,2.07
-9.1568,2.672
-9.4424,2.8283
-8.3802,2.53
-8.8217,2.9827
-9.1615,2.6581
-8.3015,2.2588
-8.0416,2.4773
-9.3333,2.1569
-9.3404,2.5212
-9.0622,2.9274
-9.2225,2.7314
-6.1702,4.551
-6.6771,4.4277
-5.9981,4.1541
-5.2922,4.2516
-4.8227,4.2882
-4.8014,4.0834
-5.5006,4.2154
-5.8495,4.3358
-5.852,4.6215
-5.5272,4.6414
-4.7787,4.0145
-4.6598,3.7633
-3.9615,4.3841
-4.1588,4.2749
-5.2571,4.308
-5.2543,3.7819
-6.4326,4.027
-6.4414,4.3507
-6.2797,3.9729
-5.9443,3.7119
-5.1464,3.9879
-4.9119,4.3112
-5.7834,3.9094
-5.7111,3.9802
-8.5447,2.7963
-8.1881,3.3132
-8.7669,2.9555
-8.879,2.5256
-9.1397,2.5234
-9.2044,2.6167
-9.1064,2.4154
-9.2435,2.8739
-9.6161,2.8299
-8.4505,2.7475
-7.9078,3.4719
-8.221,3.2017
-8.7246,2.4511
-9.037,2.5591
-9.096,2.8374
-8.8582,2.5568
-9.4424,3.2083
-9.2539,3.5927
-9.4162,2.7643
-9.0416,3.064
-9.0691,3.2348
-9.4524,2.4643
-9.2588,2.301
-8.9571,2.5127
-8.9795,2.3928
-9.3297,2.7384
-9.2922,2.9498
-9.1001,2.9157
-5.068,1.7148
-3.7009,1.4096
-1.313,0.21778
-0.99302,0.42383
-2.2882,0.99149
-2.8532,0.41707
-3.6224,0.81058
-4.1934,1.6751
-3.4404,1.0498
-1.7207,0.70549
-1.3429,-0.067471
-2.136,0.10144
-1.2651,0.10818
-0.93821,0.02322
-3.5254,0.7191
-4.1292,1.0801
-3.0242,0.71273
-2.4605,0.64674
0.34582,0.17937
-0.27986,0.30018
-2.7238,0.19353
-0.3787,0.22273
-1.0153,1.3505
-2.2825,1.5286
-6.0859,-2.0958
-5.3352,-2.4198
-4.8168,-3.8368
-5.3093,-3.4284
-5.5949,-2.5384
-5.1904,-2.8813
-5.7618,-2.319
-6.5432,-2.2104
-6.8866,-2.1662
-5.9587,-2.8778
-5.3399,-2.7313
-4.1486,-4.0743
-4.5433,-3.8985
-5.0871,-2.8164
-4.5146,-3.4885
-4.7458,-3.2113
-5.7022,-2.8919
-6.1929,-2.2147
-5.3683,-3.0056
-3.929,-3.2941
-2.625,-4.2561
-3.3125,-4.0147
-4.8591,-2.738
-4.5842,-3.3232
-4.5165,-3.27
-4.796,-2.611
-5.3533,-1.4781
-3.2075,0.85796
-1.0193,-0.31903
0.21811,-1.2756
-1.0796,-0.59664
-0.26483,-0.53049
0.12531,-0.62405
-1.9359,1.1018
-2.5984,0.19887
-0.49716,-0.47596
3.217,-2.6513
3.0949,-2.4619
0.92862,-0.75195
0.15414,-0.65817
-1.1256,0.40181
0.17241,-0.60888
2.9832,-0.91753
4.7196,-1.9859
2.0657,-1.3653
1.3074,-1.0278
1.831,-1.6429
-0.19039,0.069881
-4.8135,-3.7828
-3.6132,-3.7517
-2.4199,-4.6609
-3.4169,-4.3679
-3.9479,-3.3005
-4.2051,-3.7493
-4.759,-3.7645
-4.6693,-3.3019
-5.2812,-2.1191
-6.5176,-1.5337
-4.5757,-3.8154
-4.3171,-3.9955
-4.0546,-5.1308
-3.731,-4.9516
-4.4223,-3.265
-0.43937,-4.2144
0.10669,-4.9212
-3.9165,-3.6361
-4.5658,-2.7764
-3.554,-4.3449
-3.359,-4.0202
-4.525,-3.5934
-5.2632,-3.4625
-4.3651,-3.7738
-4.834,-3.8286
-5.5444,-2.9843
-5.7599,-2.9993
-3.5472,5.0444
-4.467,4.5558
-4.1345,4.443
-3.9299,4.7264
-3.4108,4.527
-2.9651,4.2646
-3.6993,4.2987
-4.3914,4.6534
-4.516,4.3489
-3.9912,4.2469
-4.2327,4.5879
-4.2842,4.7542
-4.1144,4.4155
-4.6627,4.3616
-4.6182,4.6097
-3.6509,3.9966
-3.6061,3.6149
-3.4055,4.2697
-3.3967,4.2944
-4.1477,4.1411
-4.3362,4.2595
-7.6496,3.7808
-7.9979,3.9495
-7.8425,3.2441
-7.5976,3.1075
-7.8927,3.7605
-7.9298,3.4968
-7.3373,4.149
-7.0122,4.3787
-8.0584,3.8969
-7.7282,3.995
-7.8677,3.1984
-7.6539,3.2494
-7.9923,3.7281
-7.9333,3.7278
-7.7804,3.8541
-8.3967,3.4939
-7.5969,4.1375
-7.6789,3.9461
-8.188,2.7205
-7.1262,2.953
-7.1807,3.7392
-7.0937,3.6117
-6.8771,4.1643
-7.7622,3.7485
-2.0466,4.3964
-1.9097,4.5683
-2.2684,4.522
-3.0033,4.6062
-1.4801,4.2376
-0.67086,3.9259
-1.7265,4.4514
-3.0921,4.2815
-3.7158,3.94
-3.3531,3.8022
-3.0304,4.3459
-0.87333,4.0264
-0.67289,3.7742
-2.3298,4.1865
-3.6324,4.7918
-2.8562,4.5287
-2.6086,4.3702
-2.9069,4.6971
-2.3891,4.5842
-1.3467,4.4622
-1.8799,4.6123
-6.8333,2.7045
-6.3645,3.1016
-7.2607,2.2737
-6.9609,2.5968
-6.2935,2.4457
-6.1292,2.6865
-7.1829,3.3885
-7.7158,3.3936
-6.2584,2.7276
-5.9915,3.2436
-6.711,2.4045
-6.8556,2.3945
-6.511,2.5138
-6.1548,2.7956
-6.3565,3.4512
-7.3034,3.2519
-7.1601,2.3219
-5.8633,3.1814
-6.3477,2.55
-6.8818,2.4645
-7.2045,2.4727
-6.9424,2.1183
-5.9182,3.2008
-6.6803,3.1792
-5.7425,4.2876
-6.2013,4.0374
-6.3352,3.1458
-5.9896,3.5133
-3.6118,3.1203
-3.3261,2.9229
-5.4113,3.9515
-6.2415,4.2787
-6.1132,3.9536
-6.0667,3.741
-5.5764,2.8279
-5.194,2.8558
-4.6499,2.9394
-4.6453,3.1868
-5.2704,3.934
-5.165,4.1589
-5.5788,3.8173
-5.3615,4.0264
-5.2313,3.239
-4.3086,3.2089
-3.8364,3.1904
-3.7377,3.1522
-4.479,3.9029
-5.3514,4.1305
-9.086,1.9607
-9.1507,2.458
-8.7368,2.3339
-9.0823,1.9279
-9.0356,2.7595
-8.0739,2.0948
-8.1977,2.0837
-8.8893,2.6765
-9.0187,2.7252
-8.9312,2.135
-9.1872,2.3863
-8.1759,2.2383
-8.0932,2.0977
-9.4972,2.708
-9.0991,2.6431
-9.2546,2.5381
-10.247,2.6179
-9.9325,2.6575
-9.2477,2.1685
-8.9002,2.2777
-8.8072,2.2983
-9.0441,2.1594
-8.9603,2.3741
-9.2911,2.1745
-9.3712,2.5045
-9.1768,2.6337
-9.2912,2.869
-4.4426,4.1439
-3.8612,3.9373
-4.9254,3.3158
-5.0108,4.0113
-3.6234,3.7267
-3.3051,3.6262
-4.6699,4.684
-4.9007,3.3463
-4.709,4.0249
-3.5558,2.8489
-3.3991,3.1801
-4.1439,3.4794
-5.3822,2.8313
-4.7499,3.842
-4.051,4.1576
-4.4508,3.4805
-4.0242,4.1289
-3.7225,3.1998
-3.2994,3.6085
-3.9654,3.7672
-5.1777,3.176
-4.939,4.1951
-4.6084,4.3203
-9.0344,1.9017
-8.3687,2.1056
-7.9986,1.967
-8.3824,1.9943
-7.9197,1.8754
-7.4833,2.0274
-8.1076,2.4744
-8.3118,2.3065
-8.91,2.4095
-8.6965,2.5682
-8.6118,2.301
-8.6839,1.9204
-8.6069,2.2363
-7.5932,1.3636
-7.2456,1.074
-8.1973,1.9996
-8.4461,1.7758
-7.4668,2.1245
-6.9117,1.6465
-7.6466,1.7314
-7.8883,2.0497
-7.7278,2.0222
-7.9862,2.5103
-8.5927,2.499
-6.3506,3.8672
-6.6144,4.0449
-6.8331,3.7201
-6.5437,3.5151
-5.9139,3.4146
-6.3005,3.2285
-6.7437,3.4908
-5.8842,3.7069
-7.5536,2.4808
-7.9624,2.6249
-7.4895,1.9421
-6.7354,2.0642
-6.9301,2.3919
-7.0007,2.3609
-7.822,2.5194
-7.9317,2.5526
-4.7919,3.1117
-5.9188,3.7316
-5.8155,2.7469
-5.2632,2.7237
-5.1539,3.2441
-4.3879,3.1152
-5.1879,3.1747
-5.3794,3.2932
-6.412,2.0684
-6.9407,2.3692
-6.1182,2.3542
-5.6728,2.2028
-6.3796,2.279
-6.3901,2.3339
-7.0918,2.5983
-7.3407,2.5096
-3.739,2.6147
-3.604,3.0376
-3.2024,3.046
-2.9789,2.6797
-3.5035,2.9011
-3.5914,3.0217
-3.6607,3.0991
-5.7944,2.4702
-5.3141,2.3007
-5.1952,1.88
-6.0472,1.7883
-5.7143,2.5532
-5.4431,2.6345
-6.5154,2.3906
-6.3951,2.2813
-7.2712,4.3298
-6.653,4.7104
-5.9394,4.6499
-5.2659,4.7553
-5.7267,4.2045
-6.5562,3.5335
-6.6183,4.2563
-6.6795,4.783
-6.1158,3.7719
-5.4933,4.1726
-5.0036,4.3662
-5.4011,3.7698
-5.8271,4.0282
-5.4463,4.4038
-5.9305,4.3795
-8.0424,2.3026
-7.9074,3.0202
-7.9692,2.691
-7.5073,2.5748
-8.3284,3.0514
-8.6713,2.7564
-8.4459,2.6552
-8.6298,3.1498
-7.4783,2.7076
-7.3344,2.9395
-6.5888,2.7332
-6.911,2.959
-7.0043,3.5797
-6.8234,3.389
-7.5085,3.1918
-8.1003,3.5762
-6.6367,2.8157
-6.8621,3.5362
-6.7226,2.6339
-6.6543,2.6511
-6.9571,3.5456
-7.3231,3.0818
-6.734,3.3964
-7.2991,3.4735
-6.6191,3.4947
-6.1864,3.754
-5.6445,3.4682
-4.5997,3.7355
-5.2376,4.2713
-5.5439,4.4764
-5.0299,4.5389
-5.4042,4.5418
-0.50151,4.2303
-0.15883,4.1807
-1.339,3.783
-2.556,4.2169
-2.2088,4.1199
-2.9261,3.7676
-3.265,4.1789
-0.78995,4.3976
0.2409,4.0811
1.6551,3.8565
0.34472,3.932
0.22203,4.1705
2.0335,3.9355
3.2835,2.9163
-6.6439,2.9529
-7.4693,3.0662
-5.5596,2.9146
-5.6354,2.9206
-6.9675,2.9398
-6.7262,3.0827
-6.9331,3.4823
-4.512,2.2441
-6.1533,2.9076
-6.0183,2.9922
-6.0891,3.1235
-5.5944,2.9078
-5.4924,2.8552
-6.0343,3.4703
-0.55525,3.9778
0.22433,3.6177
0.24225,3.5449
1.0053,3.6111
1.0391,3.7621
-0.83719,4.1484
-0.72601,3.4085
-5.7538,3.1862
-5.8575,2.5769
-5.0303,2.6151
-5.1097,2.2112
-4.3966,2.4608
-4.7415,3.1007
-5.625,3.3173
5.21,1.5786
6.2995,0.99935
6.3843,0.90174
3.5615,2.2862
4.6719,1.3321
3.9799,1.2154
10.311,-0.64822
9.8472,-0.087318
6.3962,1.1358
4.7634,1.3833
5.0666,1.7946
6.5313,2.0458
-3.4378,2.2111
-3.9457,2.3857
-4.2598,1.6528
-3.6261,1.2066
-3.4983,0.97453
-2.8806,1.6716
-2.9138,2.4386
-3.3957,1.3114
-1.7799,0.93166
-2.5067,1.2389
-4.0757,1.0015
-4.4069,1.4981
-5.0762,2.6991
2.611,2.2607
4.9265,0.93899
5.5627,1.0098
3.5634,1.6596
3.9112,0.6304
4.1507,1.2578
-3.1218,0.69361
-1.4966,0.42732
-1.92,0.17276
-3.4781,0.22898
-3.4544,0.94503
-4.3001,1.4789
-1.7874,3.4599
-2.4034,3.3385
-2.6708,2.9999
-2.5855,3.224
-2.0272,3.2814
-2.7732,3.0384
-3.114,3.3185
-4.3695,2.8809
-4.7863,3.6875
-3.7348,3.6097
-4.0283,3.4469
-2.7293,3.6591
-2.6706,3.1994
-4.1417,3.2668
-5.4555,3.7682
-7.6048,2.4229
-7.8309,2.256
-7.0269,1.9448
-6.9936,2.0953
-7.5711,2.6557
-7.5047,2.439
-8.0065,2.6634
-8.2932,2.4607
-8.0413,2.3552
-7.6815,2.0115
-7.4872,1.9857
-7.4421,1.7274
-6.9837,2.0535
-7.4399,2.0632
-7.5569,2.3579
-7.2382,2.0979
-7.4819,1.8547
-4.2441,3.5548
-4.2753,3.9618
-3.7601,2.7843
-3.8328,2.4155
-4.1966,3.4081
-3.9558,3.6126
-3.8483,3.4582
-3.4002,3.6641
-6.7579,2.4037
-7.1308,2.2857
-7.6248,1.5837
-7.8167,1.6199
-6.454,2.0441
-5.81,1.6941
-5.9408,1.708
-6.6696,1.857
-4.5248,4.0304
-3.3429,4.0202
-2.6868,3.9083
-3.4188,3.7035
-2.252,3.3475
-2.6273,3.3909
-3.9153,3.4327
-3.0575,3.691
-3.7623,3.261
-3.6829,3.1004
-1.9034,3.4161
-1.9833,3.5487
-1.3825,3.0735
-1.9488,2.9805
-3.2219,3.6958
-6.3041,1.2746
-6.4833,1.7288
-5.6914,1.0219
-5.6094,1.033
-6.4026,2.0805
-6.6822,1.9346
-7.1173,2.3256
-7.3308,2.085
-6.3353,1.5229
-5.5476,1.6537
-5.2023,1.7257
-5.9988,1.6387
-5.6942,1.6366
-5.8168,1.6653
-7.0264,1.991
-3.2731,4.0371
-3.631,4.3966
-3.4104,3.1114
-2.7621,3.0909
-2.1516,3.5797
-2.6893,3.4478
-2.3731,3.212
-7.1773,1.7671
-5.1487,2.3245
-4.2827,2.0201
-5.3586,1.5225
-5.9704,1.6999
-6.2184,1.9384
-6.1461,2.3528
-4.1957,5.2656
-3.3,4.7231
-3.7144,4.7183
-3.4995,4.8207
-3.2016,4.6154
-4.3065,4.4023
-3.7915,5.0965
-3.5537,4.4245
-3.3243,4.1563
-3.1495,4.5338
-3.0833,4.5747
-3.6977,4.2363
-5.5797,2.7658
-4.9023,3.0875
-4.9961,2.7341
-6.133,2.7419
-5.3396,2.8658
-5.0795,2.6661
-5.6318,3.2513
-4.7328,3.0847
-5.5072,2.6805
-6.2089,2.5168
-6.3898,3.1706
-5.9474,3.0987
-5.4991,3.0894
-5.5932,3.3261
-3.5515,4.4545
-4.1408,4.5663
-3.9461,4.7127
-3.9396,4.2505
-3.828,4.4261
-3.4137,4.5602
-5.2486,2.888
-4.4897,2.8936
-5.0641,2.6469
-4.879,2.9463
-3.9463,2.7353
-4.2325,3.1983
-4.9954,3.6821
-3.2732,5.385
-2.9533,4.8447
-2.935,4.7383
-3.258,4.5063
-3.5159,4.06
-3.4733,4.6114
-3.2647,3.6456
-3.3353,4.1283
-2.8105,4.6942
-2.8173,3.9426
-3.7952,3.702
-4.2,4.4333
-4.1491,4.3909
-4.0921,4.5201
-4.1267,4.5495
-3.7385,4.6384
-4.0436,4.8014
-4.28,4.7484
-4.2963,2.6932
-4.2869,2.3843
-4.3104,2.2341
-4.4481,2.411
-4.8779,2.6816
