-4.7431,4.2586,1.015
-3.8992,4.7651,0.18769
-4.3809,5.2411,0.55348
-4.5144,4.5353,0.1706
-4.0501,4.388,0.44989
-0.81376,4.4473,-0.1477
-1.1604,4.3803,-0.099335
-4.4973,5.1597,1.1562
-4.5195,4.7533,0.80455
-6.6026,3.1422,0.12813
-7.5207,2.9707,0.17942
-6.8329,2.4894,-0.30326
-6.51,2.8298,-0.2995
-6.8115,3.0901,-0.33548
-6.8241,2.9313,0.035753
-6.9605,3.1561,0.37434
-7.1726,3.5997,0.39241
-7.7928,3.9404,0.95102
-5.2284,2.4855,-0.45835
-6.2464,2.9643,-0.079961
-5.9062,3.0891,-0.037434
-5.8636,3.4143,-0.20459
-6.2549,3.3936,0.14243
-5.6765,2.8046,-0.58257
-5.753,3.1653,-0.38438
-6.652,2.9382,0.27605
-5.9609,3.1098,-0.56668
-6.7133,3.2866,-0.14289
-6.7507,2.6955,-0.36197
-5.8748,2.9229,-0.31518
-5.354,2.7714,0.058137
-4.9479,2.7264,-0.55029
-5.4772,3.5605,-0.32561
-5.4499,3.5952,0.20882
-4.0753,4.918,0.90604
-3.6037,4.8592,0.80675
-3.426,4.9897,0.3244
-3.6857,4.9943,0.37492
-1.9834,4.8471,0.1398
-1.8368,4.7531,-0.33465
-3.8725,5.2088,0.032849
-3.5738,4.4232,-0.58952
-1.7313,4.569,0.061969
-2.4513,5.1152,0.070241
-1.6429,4.4211,-0.42574
-1.2359,4.5677,0.090937
-2.6856,4.8869,0.17356
-2.5165,4.9572,-0.13805
-3.0507,5.1944,0.12599
-3.0604,4.4912,0.10389
-2.7441,4.6203,-0.41913
-2.4795,4.9525,-0.18992
-2.5772,4.8121,0.31219
-2.705,4.958,0.49388
-4.2531,5.126,1.1922
-4.2378,5.1171,1.0808
-5.6171,3.8461,0.39726
-5.8512,3.5018,0.13637
-5.1314,3.3365,-0.17521
-4.6414,3.2338,-0.23636
-5.7886,3.3057,0.66415
-5.6127,3.3761,0.30846
-5.8886,3.3731,0.4444
-6.4586,3.5235,0.69107
-5.5619,3.7529,0.15266
-5.4773,3.8058,0.29588
-5.5866,3.1545,-0.5687
-5.2717,3.3948,-0.44805
-5.2901,3.4787,0.33954
-5.3101,3.6501,0.3534
-5.9265,4.3748,0.78983
-5.6961,3.9817,0.092197
-4.8502,3.7331,-0.3081
-4.3152,3.4049,-0.13956
-4.9904,3.3856,0.36673
-6.0295,3.1217,0.40348
-5.3439,3.2385,0.02124
-4.4611,3.5252,0.3898
-4.6303,5.5228,0.58221
-3.2598,5.5524,0.23777
-2.8074,4.7942,-0.77616
-2.207,4.8103,-0.8762
-0.55372,4.9785,-1.436
-0.10905,4.9041,-1.423
-1.7862,5.0651,-0.20963
-2.4357,5.5507,0.30476
-1.332,5.1283,-0.012683
-1.1987,5.4578,0.78587
-3.0268,4.368,-0.42632
-3.278,4.5675,-1.1169
-1.1554,5.0706,-0.33483
-1.2837,4.5633,-0.099212
-3.4218,4.6927,0.88815
-1.777,4.7107,0.5239
-1.8251,5.2609,0.26761
-2.1125,5.124,1.0899
-2.2936,4.1142,-0.54247
-2.3035,4.2734,-0.82263
-2.3058,4.6787,-0.37286
-2.7874,4.5077,-0.67482
-3.287,4.6525,0.34152
-2.835,4.579,0.19822
-6.4328,4.1677,0.40003
-6.9228,4.466,0.58648
-6.8647,3.901,0.19602
-6.4037,3.4398,-0.10755
-5.7353,3.5774,0.46323
-5.4378,3.3735,-0.11851
-5.8079,3.6209,-0.41098
-5.8858,4.0878,0.44255
-4.8081,3.9693,0.20684
-6.8401,3.9744,0.47365
-5.8477,4.2372,0.32988
-4.9962,3.2434,-0.84747
-5.5369,2.8831,-0.80118
-5.9232,3.4577,0.16993
-5.8556,2.7875,-0.23615
-5.9609,3.1355,-0.15989
-6.1367,4.0156,0.1424
-5.0466,3.8818,0.52654
-5.9589,3.9986,0.67238
-6.6078,3.0968,-0.41885
-5.6257,2.7533,-0.39318
-5.3668,3.5121,0.4014
-5.8894,2.9198,-0.39864
-5.0273,2.7164,-0.46296
-4.726,3.2625,0.097284
-5.6992,3.5895,0.56559
2.0573,3.2324,-0.25441
0.86215,4.7059,-0.0041848
1.9743,3.1361,-0.68348
1.5024,2.836,-0.3575
2.3655,3.7784,-0.52294
2.8477,3.8648,-1.3674
1.4304,3.276,-0.51804
1.4278,2.7617,-0.42537
4.777,2.0124,-0.75978
2.702,3.2737,0.099961
1.8371,2.1214,-0.49233
1.398,2.0508,-0.22792
1.3021,3.5632,0.050603
1.4738,3.2985,-0.17552
0.45733,3.4652,0.79595
0.042515,3.8116,0.79402
-0.68024,4.5491,0.37419
0.75565,4.2139,-0.30625
-0.33478,3.5429,-0.96488
-0.24057,3.2284,-0.77406
2.6916,3.024,-0.32923
2.5062,3.2359,0.046202
-0.18609,3.6864,0.32882
1.7772,3.3702,-0.17654
-3.8246,3.5544,0.40228
-4.0534,3.7846,0.57322
-3.5323,2.6369,0.056638
-3.7959,2.3877,0.2941
-3.5609,3.7666,0.92799
-2.8062,3.3115,0.12209
-3.4993,3.4691,0.10684
-4.1175,3.8067,0.46415
-4.2317,3.757,0.43988
-4.3357,3.544,0.63446
-4.1091,3.8032,0.37767
-2.5476,3.1064,-0.2276
-2.8664,2.6453,0.031336
-3.5305,3.5129,0.33283
-2.2022,2.15,-0.40593
-2.772,2.0271,-0.34621
-4.672,3.693,0.66409
-3.1722,3.6592,-0.0048257
-3.1395,3.2803,-0.47536
-1.6438,2.5563,-0.10525
-2.9717,2.5176,0.23478
-2.2539,1.7587,-0.30571
-1.6665,1.377,-0.24794
-3.7941,2.9287,0.80436
-4.6934,3.5001,0.89767
-6.7448,3.6476,2.4263
-6.3407,3.3501,2.7803
-7.108,3.2553,2.1616
-3.7642,2.5936,2.324
-3.4543,2.4501,2.62
-4.6267,2.3198,1.9596
-4.1611,2.3257,2.1766
-5.1864,2.8559,2.3748
-5.8757,3.3023,2.603
-5.8864,3.0922,2.7056
-6.4227,3.419,2.8208
-7.1985,3.4957,2.6614
-5.9476,2.8478,1.6389
-5.3934,2.2795,1.7407
-5.0933,2.471,2.3133
-3.0583,2.2737,2.0059
-2.2192,2.1553,1.3492
-2.9959,2.7392,2.0922
-3.4231,2.4721,1.9695
-3.5764,3.0771,2.2374
-2.6429,2.3689,1.7614
-1.916,2.0405,1.5179
-1.3011,1.9934,1.3874
-1.764,1.8534,1.5038
-2.0112,2.3061,2.0248
-8.5415,1.7571,1.3721
-8.809,2.3329,1.6878
-8.4949,2.4586,2.3709
-8.7055,2.4379,2.2547
-8.9742,2.334,1.9793
-8.5831,2.2404,2.4275
-8.663,1.9413,2.6547
-8.811,2.3618,1.7103
-9.0049,2.7156,1.7944
-9.3093,2.5814,1.8287
-7.2802,1.7977,1.507
-8.2263,2.7071,2.0836
-8.2515,2.2873,1.849
-8.4566,2.0828,1.9522
-8.419,2.1017,2.4661
-8.341,1.9241,2.271
-8.2113,2.2465,2.1981
-7.8847,2.5063,2.6457
-7.1903,1.9121,0.99076
-7.7647,2.2383,1.5545
-7.7715,1.6536,1.5978
-7.8207,1.6748,1.7746
-8.2839,1.5841,1.9884
-8.0534,1.6845,2.1403
-8.2877,2.4721,1.6983
-8.8071,2.4479,1.8657
-4.0258,4.9401,1.215
-4.4589,4.6489,0.79246
-4.2301,4.1289,0.24501
-4.0479,4.1183,0.50181
-3.2662,4.2173,0.042021
-1.7008,4.01,0.27454
-3.0596,4.0569,0.64464
-2.8907,4.2008,0.70027
-4.0775,4.369,0.85718
-4.1644,4.0724,0.95735
-2.3449,3.487,0.036408
-2.1342,3.6846,0.63854
-3.3652,3.7354,0.67847
-2.5245,3.7567,0.12057
-3.7421,4.6166,0.73356
-3.9541,4.512,1.3578
-4.0492,3.8462,0.98906
-2.0533,3.444,0.24125
-1.3196,3.348,0.81862
-1.8645,3.5831,0.96532
-2.6975,3.9125,0.93404
-3.2889,3.9812,1.3292
-6.9057,2.807,1.5192
-7.61,2.9607,1.9822
-7.9626,2.424,1.6898
-7.7174,2.5406,1.5577
-7.9131,3.2121,2.1779
-8.2312,2.2963,1.6305
-7.5967,2.4635,1.6157
-7.8562,3.3083,2.1464
-8.3524,3.2316,1.9879
-6.5011,3.0028,1.4919
-6.4973,3.0505,2.1757
-6.9384,1.7257,1.6623
-7.4101,2.0224,1.8929
-8.1524,2.8291,2.2677
-8.4185,2.51,1.9706
-7.6847,2.8997,2.209
-7.6163,3.1008,2.1433
-6.2813,2.8031,1.2538
-6.0295,3.0563,1.4971
-7.1203,2.8048,1.4669
-7.4375,2.7403,1.4153
-8.0563,2.7037,1.9024
-8.2429,2.5478,1.6897
-7.8355,3.1368,1.9008
-8.2083,2.969,2.0344
-2.6656,2.73,0.24517
-3.1257,2.7049,0.0072997
-1.7731,2.4298,0.076429
-1.6126,2.5031,0.22201
-2.1465,2.4157,-0.66334
-1.9892,2.2284,-0.041697
-3.0599,2.6848,0.86968
1.3997,2.465,0.40483
3.4171,1.5886,-0.67614
1.3292,0.923,-0.32324
-0.48323,2.3473,-0.36394
0.78578,2.2172,-0.49017
-0.33218,2.1396,0.39274
-0.50127,2.0459,0.97452
-0.81812,2.2861,-0.039897
-1.6336,2.8587,-0.33174
1.622,2.7178,0.69508
1.6885,2.2853,0.77782
-1.4099,1.9861,0.59498
-2.0415,2.1577,0.58982
-5.4399,0.51223,-0.55746
-5.5309,0.95531,0.21825
-5.3837,0.8202,0.53475
-5.0462,1.451,-0.2344
-4.3704,0.8368,-0.53113
-4.3786,0.50295,-0.5867
-5.6411,1.3804,0.59629
-4.4854,0.49668,-0.9916
-4.605,0.76699,-0.6814
-5.0865,0.96976,-0.39216
-4.8029,1.077,-0.46756
-4.7398,0.39787,-0.88693
-4.442,0.15768,-1.1118
-4.3904,1.0524,0.20272
-4.3195,0.57088,-0.94923
-4.1139,0.81687,-0.68783
-4.0694,0.69684,-0.3927
-3.3881,1.2141,-0.14368
-3.0283,1.0226,-0.60418
-3.7158,0.34903,-0.9371
-4.3049,0.81984,-0.5639
0.11501,2.5661,1.358
1.8328,1.3633,1.0716
1.856,0.87648,1.5921
1.2971,1.3935,0.89841
1.1386,1.3091,0.47174
0.12509,2.3459,1.3736
-1.6094,1.5185,1.8349
-2.1142,2.0985,1.0454
-0.72275,1.7473,1.1313
-0.4774,1.6716,2.0994
-0.9346,1.5714,1.7108
-0.81571,2.2173,2.1449
-0.68375,2.2906,1.5136
0.097572,1.8445,1.5514
-0.097783,1.7231,1.5646
0.76083,1.6496,1.0215
0.12748,1.4979,0.41941
-2.2146,2.4346,1.5904
-5.5556,-0.46642,1.6086
-4.9523,-0.076476,1.685
-3.8358,0.36807,1.5052
-3.8614,-0.012267,1.1969
-4.6091,-0.62491,1.5277
-5.376,-0.59578,1.1909
-5.3669,0.20052,2.1767
-5.3998,0.34222,2.6504
-3.2756,-1.4018,2.1478
-2.6195,-1.5758,2.6778
-3.2641,-1.0314,1.9838
-4.009,-0.81995,1.2858
-3.0572,-0.76784,1.5165
-2.3275,-0.46691,1.2003
-4.2224,-0.52564,1.9649
-4.6934,-0.94582,1.5399
-4.955,-0.96966,1.2714
-4.2966,-0.33003,1.3777
-3.9962,-0.44642,1.7748
-4.9058,-0.20885,1.2281
-5.7002,3.9812,-0.38909
-6.18,3.7177,-0.15344
-5.5993,3.6514,-1.2477
-5.5165,3.7178,-0.7939
-5.1322,4.453,0.15673
-4.4424,4.5605,0.082151
-5.3911,4.3181,0.62782
-4.6016,4.4324,0.37205
-4.9884,4.1756,0.5916
-4.3101,3.7536,-1.0745
-4.4505,3.8405,-0.89721
-4.9168,4.4162,0.046663
-4.9332,4.0463,0.046232
-6.3269,3.9854,0.61649
-5.6594,4.5335,0.47909
-6.3297,4.5897,1.0901
-6.0588,3.474,-1.0386
-5.6132,3.3321,-0.93192
-5.1339,3.9819,-0.085558
-4.6826,4.1403,-0.33905
-5.3512,4.116,0.12747
-4.7574,3.0941,-1.5424
-9.0616,1.96,-1.1934
-9.4483,2.4621,-0.60336
-9.3902,2.2925,-0.7673
-8.8603,2.2077,-0.96894
-8.0751,2.8877,-0.80463
-8.5087,2.257,-1.4204
-8.6633,2.0791,-1.7576
-8.481,2.907,-0.95468
-8.9859,2.5652,-0.42022
-9.1327,2.7798,-0.4361
-9.2826,2.2983,-0.89547
-9.6499,1.8568,-1.1305
-9.834,2.3202,-0.85075
-9.4591,2.1323,-0.90619
-9.0992,2.07,-1.2249
-9.1568,2.672,-0.6187
-9.4424,2.8283,-0.30704
-8.3802,2.53,-0.60737
-8.8217,2.9827,-0.43955
-9.1615,2.6581,-0.95926
-8.3015,2.2588,-0.56502
-8.0416,2.4773,-0.49254
-9.3333,2.1569,-1.3048
-9.3404,2.5212,-1.4687
-9.0622,2.9274,-0.96325
-9.2225,2.7314,-0.51443
-6.1702,4.551,0.64266
-6.6771,4.4277,-0.015359
-5.9981,4.1541,-0.18329
-5.2922,4.2516,-0.3932
-4.8227,4.2882,-0.70722
-4.8014,4.0834,-0.57631
-5.5006,4.2154,0.67755
-5.8495,4.3358,0.82642
-5.852,4.6215,-0.13609
-5.5272,4.6414,0.091188
-4.7787,4.0145,-1.2906
-4.6598,3.7633,-0.94544
-3.9615,4.3841,-0.039358
-4.1588,4.2749,-0.070739
-5.2571,4.308,0.0072232
-5.2543,3.7819,-0.46643
-6.4326,4.027,-0.016807
-6.4414,4.3507,0.65624
-6.2797,3.9729,-0.53782
-5.9443,3.7119,-0.85664
-5.1464,3.9879,-0.1581
-4.9119,4.3112,0.05751
-5.7834,3.9094,-0.043196
-5.7111,3.9802,0.41384
-8.5447,2.7963,-0.65013
-8.1881,3.3132,-0.19606
-8.7669,2.9555,-0.88803
-8.879,2.5256,-1.6351
-9.1397,2.5234,-1.1427
-9.2044,2.6167,-1.0389
-9.1064,2.4154,-1.2851
-9.2435,2.8739,-0.98227
-9.6161,2.8299,-0.68887
-8.4505,2.7475,-0.81206
-7.9078,3.4719,-0.4564
-8.221,3.2017,-0.83709
-8.7246,2.4511,-1.1669
-9.037,2.5591,-1.0967
-9.096,2.8374,-1.3247
-8.8582,2.5568,-1.6811
-9.4424,3.2083,-1.0619
-9.2539,3.5927,-0.3642
-9.4162,2.7643,-0.40549
-9.0416,3.064,-0.32852
-9.0691,3.2348,-0.29429
-9.4524,2.4643,-0.97892
-9.2588,2.301,-1.1117
-8.9571,2.5127,-1.4453
-8.9795,2.3928,-1.1177
-9.3297,2.7384,-0.54636
-9.2922,2.9498,-0.51556
-9.1001,2.9157,-0.6757
-5.068,1.7148,2.0385
-3.7009,1.4096,0.90319
-1.313,0.21778,1.2027
-0.99302,0.42383,1.2392
-2.2882,0.99149,1.2921
-2.8532,0.41707,0.97422
-3.6224,0.81058,1.1632
-4.1934,1.6751,1.821
-3.4404,1.0498,1.6283
-1.7207,0.70549,0.56505
-1.3429,-0.067471,0.38737
-2.136,0.10144,1.2416
-1.2651,0.10818,0.66687
-0.93821,0.02322,0.64729
-3.5254,0.7191,2.137
-4.1292,1.0801,2.0885
-3.0242,0.71273,1.5318
-2.4605,0.64674,0.66
0.34582,0.17937,0.87019
-0.27986,0.30018,1.4019
-2.7238,0.19353,1.0858
-0.3787,0.22273,0.61801
-1.0153,1.3505,0.99484
-2.2825,1.5286,1.7517
-6.0859,-2.0958,0.62972
-5.3352,-2.4198,0.66424
-4.8168,-3.8368,-0.016537
-5.3093,-3.4284,-0.2042
-5.5949,-2.5384,0.17022
-5.1904,-2.8813,-0.19879
-5.7618,-2.319,-0.12942
-6.5432,-2.2104,0.25443
-6.8866,-2.1662,0.39832
-5.9587,-2.8778,0.28999
-5.3399,-2.7313,0.59185
-4.1486,-4.0743,-0.24983
-4.5433,-3.8985,-0.40881
-5.0871,-2.8164,0.28424
-4.5146,-3.4885,0.32841
-4.7458,-3.2113,0.26409
-5.7022,-2.8919,0.21149
-6.1929,-2.2147,0.76959
-5.3683,-3.0056,0.60105
-3.929,-3.2941,0.85108
-2.625,-4.2561,0.021774
-3.3125,-4.0147,-0.49039
-4.8591,-2.738,0.49226
-4.5842,-3.3232,0.1871
-4.5165,-3.27,0.058339
-4.796,-2.611,0.42146
-5.3533,-1.4781,0.41184
-3.2075,0.85796,1.7377
-1.0193,-0.31903,0.70006
0.21811,-1.2756,1.2184
-1.0796,-0.59664,1.9456
-0.26483,-0.53049,0.7038
0.12531,-0.62405,0.56423
-1.9359,1.1018,1.6993
-2.5984,0.19887,1.5835
-0.49716,-0.47596,0.90766
3.217,-2.6513,0.8449
3.0949,-2.4619,0.48659
0.92862,-0.75195,1.1846
0.15414,-0.65817,0.97603
-1.1256,0.40181,0.99858
0.17241,-0.60888,1.1481
2.9832,-0.91753,0.35696
4.7196,-1.9859,0.31204
2.0657,-1.3653,0.72632
1.3074,-1.0278,0.56048
1.831,-1.6429,0.33804
-0.19039,0.069881,0.85083
-4.8135,-3.7828,0.3053
-3.6132,-3.7517,0.26043
-2.4199,-4.6609,0.51058
-3.4169,-4.3679,-0.014943
-3.9479,-3.3005,0.29161
-4.2051,-3.7493,0.047225
-4.759,-3.7645,-0.19465
-4.6693,-3.3019,0.62743
-5.2812,-2.1191,0.97318
-6.5176,-1.5337,0.74481
-4.5757,-3.8154,0.034689
-4.3171,-3.9955,0.69282
-4.0546,-5.1308,-0.19172
-3.731,-4.9516,-0.12811
-4.4223,-3.265,0.63277
-0.43937,-4.2144,0.65654
0.10669,-4.9212,0.36319
-3.9165,-3.6361,0.51118
-4.5658,-2.7764,0.77604
-3.554,-4.3449,0.30778
-3.359,-4.0202,0.71989
-4.525,-3.5934,0.19898
-5.2632,-3.4625,0.46855
-4.3651,-3.7738,0.67849
-4.834,-3.8286,0.35851
-5.5444,-2.9843,0.16633
-5.7599,-2.9993,0.41829
-3.5472,5.0444,0.46062
-4.467,4.5558,0.24003
-4.1345,4.443,-0.039657
-3.9299,4.7264,0.61361
-3.4108,4.527,-0.30013
-2.9651,4.2646,-0.59109
-3.6993,4.2987,0.02758
-4.3914,4.6534,0.25317
-4.516,4.3489,0.54316
-3.9912,4.2469,-0.64449
-4.2327,4.5879,-0.44801
-4.2842,4.7542,0.56108
-4.1144,4.4155,-0.40131
-4.6627,4.3616,-0.034133
-4.6182,4.6097,0.38188
-3.6509,3.9966,-1.2857
-3.6061,3.6149,-1.5687
-3.4055,4.2697,-0.8066
-3.3967,4.2944,-0.73459
-4.1477,4.1411,-0.41165
-4.3362,4.2595,-0.089308
-7.6496,3.7808,-0.15925
-7.9979,3.9495,0.055376
-7.8425,3.2441,-0.71134
-7.5976,3.1075,-0.628
-7.8927,3.7605,0.46485
-7.9298,3.4968,-0.22092
-7.3373,4.149,-0.34281
-7.0122,4.3787,-0.089042
-8.0584,3.8969,0.11508
-7.7282,3.995,0.4873
-7.8677,3.1984,-0.33725
-7.6539,3.2494,-0.4562
-7.9923,3.7281,0.32928
-7.9333,3.7278,-0.1221
-7.7804,3.8541,-0.22509
-8.3967,3.4939,-0.20741
-7.5969,4.1375,0.01799
-7.6789,3.9461,-0.11656
-8.188,2.7205,-0.72588
-7.1262,2.953,-0.3673
-7.1807,3.7392,0.64317
-7.0937,3.6117,-0.26315
-6.8771,4.1643,-0.47015
-7.7622,3.7485,-0.023401
-2.0466,4.3964,0.22791
-1.9097,4.5683,-0.20714
-2.2684,4.522,-0.15858
-3.0033,4.6062,0.74677
-1.4801,4.2376,-0.4668
-0.67086,3.9259,-0.56024
-1.7265,4.4514,0.74284
-3.0921,4.2815,-0.13487
-3.7158,3.94,-0.40054
-3.3531,3.8022,-0.53725
-3.0304,4.3459,0.53426
-0.87333,4.0264,-0.027096
-0.67289,3.7742,-0.47355
-2.3298,4.1865,-0.17838
-3.6324,4.7918,0.12883
-2.8562,4.5287,-0.68911
-2.6086,4.3702,-0.78389
-2.9069,4.6971,0.5916
-2.3891,4.5842,0.0024349
-1.3467,4.4622,-0.79723
-1.8799,4.6123,0.2736
-6.8333,2.7045,-1.2642
-6.3645,3.1016,-1.0737
-7.2607,2.2737,-1.8097
-6.9609,2.5968,-1.1943
-6.2935,2.4457,-1.9821
-6.1292,2.6865,-1.6817
-7.1829,3.3885,-1.2108
-7.7158,3.3936,-0.8203
-6.2584,2.7276,-1.2408
-5.9915,3.2436,-0.60258
-6.711,2.4045,-1.3398
-6.8556,2.3945,-1.3713
-6.511,2.5138,-1.4839
-6.1548,2.7956,-1.4404
-6.3565,3.4512,-1.0546
-7.3034,3.2519,-0.96482
-7.1601,2.3219,-0.9708
-5.8633,3.1814,-0.35105
-6.3477,2.55,-0.96869
